Date,btc_price,vix_level,Returns,RealizedVol_21d,VIX_decimal,VIX_change,VIX_lag1
2015-01-05,264.05,19.92,-0.17274482274835457,,0.19920000000000002,,
2015-01-06,276.82,21.12,0.047228996315613614,,0.2112,1.1999999999999993,0.19920000000000002
2015-01-08,276.82,17.01,0.0,,0.17010000000000003,-4.109999999999999,0.2112
2015-01-09,276.82,17.55,0.0,,0.17550000000000002,0.5399999999999991,0.17010000000000003
2015-01-12,266.23,19.6,-0.03900687863726393,,0.196,2.0500000000000007,0.17550000000000002
2015-01-13,267.02,20.56,0.002962965130656414,,0.20559999999999998,0.9599999999999973,0.196
2015-01-14,227.01,21.48,-0.1623294925874088,,0.2148,0.9200000000000017,0.20559999999999998
2015-01-15,171.42,22.39,-0.28087738390380323,,0.22390000000000002,0.9100000000000001,0.2148
2015-01-16,210.25,20.95,0.20418061338232096,,0.2095,-1.4400000000000013,0.22390000000000002
2015-01-20,216.01,19.89,0.027027404055763427,,0.1989,-1.0599999999999987,0.2095
2015-01-21,210.68,18.85,-0.024984308293632296,,0.1885,-1.0399999999999991,0.1989
2015-01-22,227.0,16.4,0.07460962286621431,,0.16399999999999998,-2.450000000000003,0.1885
2015-01-23,233.26,16.66,0.027203693781500782,,0.1666,0.26000000000000156,0.16399999999999998
2015-01-26,254.65,15.52,0.08773634206770975,,0.1552,-1.1400000000000006,0.1666
2015-01-27,274.0,17.22,0.07323805305745701,,0.1722,1.6999999999999993,0.1552
2015-01-28,263.39,20.44,-0.03949228287171547,,0.20440000000000003,3.2200000000000024,0.1722
2015-01-29,235.83,18.76,-0.11052461704258043,,0.18760000000000002,-1.6799999999999997,0.20440000000000003
2015-01-30,235.1,20.97,-0.0031002509277504586,,0.2097,2.2099999999999973,0.18760000000000002
2015-02-02,226.93,19.43,-0.03536935566449273,,0.1943,-1.5399999999999991,0.2097
2015-02-03,237.24,17.33,0.04443068708899478,,0.17329999999999998,-2.1000000000000014,0.1943
2015-02-04,227.48,18.33,-0.0420099645319274,1.6462874312363056,0.1833,1.0,0.17329999999999998
2015-02-05,226.85,16.85,-0.0027733163286258744,1.5435905399183465,0.1685,-1.4799999999999969,0.1833
2015-02-06,216.46,17.29,-0.04688323324297272,1.5361635349764338,0.1729,0.4399999999999977,0.1685
2015-02-09,223.92,18.55,0.03388307234019816,1.5438833774221505,0.1855,1.2600000000000016,0.1729
2015-02-10,220.33,17.23,-0.016162422731101245,1.5435664302560717,0.1723,-1.3200000000000003,0.1855
2015-02-11,220.42,16.96,0.0004083947872990379,1.540549040811428,0.1696,-0.2699999999999996,0.1723
2015-02-12,219.56,15.34,-0.003909273581707673,1.5400609613235343,0.1534,-1.620000000000001,0.1696
2015-02-13,223.0,14.69,0.0155462277784304,1.4372195927068354,0.1469,-0.6500000000000004,0.1534
2015-02-17,234.03,15.8,0.048277540808213004,1.0212543753276138,0.158,1.1100000000000012,0.1469
2015-02-18,244.64,15.45,0.044338429912420096,0.7660466533454734,0.1545,-0.3500000000000014,0.158
2015-02-19,236.86,15.29,-0.03231849288740296,0.7742474881420499,0.15289999999999998,-0.16000000000000014,0.1545
2015-02-20,240.61,14.3,0.01570811614328882,0.7676001663851709,0.14300000000000002,-0.9899999999999984,0.15289999999999998
2015-02-23,235.88,14.56,-0.019854164304334176,0.7305761908193134,0.1456,0.2599999999999998,0.14300000000000002
2015-02-24,239.01,13.69,0.013182190928080928,0.7260401205585187,0.1369,-0.870000000000001,0.1456
2015-02-25,239.59,13.84,0.0024237370828839033,0.6544797547381224,0.1384,0.15000000000000036,0.1369
2015-02-26,237.77,13.91,-0.007625309278957104,0.5930038851870703,0.1391,0.07000000000000028,0.1384
2015-02-27,236.72,13.34,-0.0044258117723572354,0.5809294994974704,0.1334,-0.5700000000000003,0.1391
2015-03-02,257.8,13.04,0.08530608241313331,0.5266223861581174,0.1304,-0.3000000000000007,0.1334
2015-03-03,275.05,13.86,0.06476880881638003,0.5657286781443859,0.1386,0.8200000000000003,0.1304
2015-03-04,281.01,14.23,0.021437356567681753,0.5453826888867308,0.1423,0.370000000000001,0.1386
2015-03-05,270.69,14.04,-0.03741600121463051,0.5542404439132712,0.1404,-0.19000000000000128,0.1423
2015-03-06,272.45,15.2,0.006480856354588838,0.5257268144115004,0.152,1.1600000000000001,0.1404
2015-03-09,274.95,15.06,0.009134151924715894,0.524099539468478,0.1506,-0.1399999999999988,0.152
2015-03-10,286.9,16.69,0.04254446003349521,0.4943244846938654,0.16690000000000002,1.6300000000000008,0.1506
2015-03-11,289.56,16.87,0.009228806437621806,0.4888092835817857,0.16870000000000002,0.17999999999999972,0.16690000000000002
2015-03-12,295.61,15.42,0.020678488576225007,0.4783842669573946,0.1542,-1.450000000000001,0.16870000000000002
2015-03-13,294.99,16.0,-0.002099560540990808,0.4793597019132411,0.16,0.5800000000000001,0.1542
2015-03-16,286.33,15.61,-0.02979646565533045,0.49942984182421507,0.1561,-0.39000000000000057,0.16
2015-03-17,289.12,15.66,0.009696835039074259,0.49941257262141103,0.1566,0.05000000000000071,0.1561
2015-03-18,282.69,13.97,-0.02249093595714413,0.4954455411491234,0.13970000000000002,-1.6899999999999995,0.1566
2015-03-19,256.59,14.07,-0.09687141062597426,0.5991501124185531,0.1407,0.09999999999999964,0.13970000000000002
2015-03-20,261.52,13.02,0.01903128215515526,0.5881012710350989,0.13019999999999998,-1.0500000000000007,0.1407
2015-03-23,267.77,13.41,0.02361764066753924,0.5905969254844983,0.1341,0.39000000000000057,0.13019999999999998
2015-03-24,265.91,13.62,-0.00697049741833311,0.5854033388549696,0.1362,0.20999999999999908,0.1341
2015-03-25,245.0,15.44,-0.08189969512043405,0.6582335562358114,0.15439999999999998,1.8200000000000003,0.1362
2015-03-26,246.7,15.8,0.0069148129905833855,0.6585243794138442,0.158,0.3600000000000012,0.15439999999999998
2015-03-27,249.11,15.07,0.009721542447326925,0.6582729200739139,0.1507,-0.7300000000000004,0.158
2015-03-30,242.01,14.51,-0.0289155183656451,0.6667988652162838,0.1451,-0.5600000000000005,0.1507
2015-03-31,247.94,15.29,0.024207733793008224,0.5997443607941754,0.15289999999999998,0.7799999999999994,0.1451
2015-04-01,243.87,15.11,-0.016551484983410525,0.5500134412778875,0.15109999999999998,-0.17999999999999972,0.15289999999999998
2015-04-02,246.68,14.67,0.011456653696702013,0.5448645194147612,0.1467,-0.4399999999999995,0.15109999999999998
2015-04-06,260.55,14.74,0.05470283123193109,0.5711865781266884,0.1474,0.07000000000000028,0.1467
2015-04-07,255.18,14.78,-0.020825602861625825,0.5740131873856423,0.1478,0.03999999999999915,0.1474
2015-04-08,253.7,13.98,-0.0058167118883618585,0.5723261259961345,0.1398,-0.7999999999999989,0.1478
2015-04-09,244.59,13.09,-0.036569127262306544,0.5569641355894712,0.1309,-0.8900000000000006,0.1398
2015-04-10,243.3,12.58,-0.005288089553451947,0.5536988212646112,0.1258,-0.5099999999999998,0.1309
2015-04-13,236.06,13.94,-0.0302092397885545,0.5481880702021411,0.1394,1.3599999999999994,0.1258
2015-04-14,222.76,13.67,-0.05799105127945481,0.5708466860612388,0.1367,-0.2699999999999996,0.1394
2015-04-15,215.78,12.84,-0.03183558859827418,0.5716290202207593,0.1284,-0.8300000000000001,0.1367
2015-04-16,222.43,12.6,0.030353075242445016,0.5864635434259372,0.126,-0.2400000000000002,0.1284
2015-04-17,227.39,13.89,0.022054159610060964,0.5970938110535773,0.1389,1.290000000000001,0.126
